Fight_Id,Fighter_Id_1,Fighter_Id_2,Fighter_1,Fighter_2,KD_1,KD_2,STR_1,STR_2,TD_1,TD_2,SUB_1,SUB_2,Weight_Class,Method,Round,Fight_Time,Event_Id,Result_1,Result_2,Time Format,Referee,Method Details,Sig. Str. %_1,Sig. Str. %_2,Sub. Att_1,Sub. Att_2,Rev._1,Rev._2,Ctrl_1,Ctrl_2,Head_%_1,Head_%_2,Body_%_1,Body_%_2,Leg_%_1,Leg_%_2,Distance_%_1,Distance_%_2,Clinch_%_1,Clinch_%_2,Ground_%_1,Ground_%_2,Total Str._%_1,Total Str._%_2,Sig. Str._%_1,Sig. Str._%_2
fd2f0f36b1eb5f83,a8e6a69796280f17,394f55ebca199124,Nate Marquardt,Ivan Salaverry,0,0,21,23,2,0,2,0,Middleweight,U-DEC,3,5:00,3f24c96753dbd9f9,W,L,3 Rnd (5-5-5),John McCarthy,Jon Schorle27 - 30.Jeff Mullen27 - 30.Glenn Trowbridge28 - 29.,0.33,0.34,2,0,0,0,301,9,0.16,0.06,0.5,0.67,0.72,0.65,0.27,0.35,1.0,0.5,0.45,0.0,0.39,0.52,0.33,0.35
389b7ca84b333c4c,d43a048a880efdff,9fa3bd637edd9aa2,Chris Leben,Patrick Cote,0,0,26,26,1,1,0,0,Middleweight,S-DEC,3,5:00,3f24c96753dbd9f9,W,L,3 Rnd (5-5-5),Herb Dean,Jon Schorle28 - 29.Roy Silbert29 - 27.Dalby Shirley27 - 30.,0.41,0.41,0,0,0,0,548,122,0.33,0.35,0.8,0.57,0.71,0.8,0.38,0.29,0.44,0.52,0.42,0.5,0.79,0.45,0.41,0.41
994739f676c2105f,c6a33ff198aaaeeb,84a067c46306a737,Stephan Bonnar,Sam Hoger,0,0,43,11,3,1,1,2,Light Heavyweight,U-DEC,3,5:00,3f24c96753dbd9f9,W,L,3 Rnd (5-5-5),John McCarthy,Glenn Trowbridge27 - 30.Jon Schorle27 - 30.Jeff Mullen27 - 30.,0.47,0.37,1,2,1,1,587,127,0.45,0.35,0.67,1.0,1.0,0.0,0.36,0.33,0.5,0.43,0.51,0.5,0.65,0.73,0.47,0.38
bf1525f9761a116e,52cae54377b433b7,0359313549d230a1,Nate Quarry,Pete Sell,1,0,3,2,0,0,0,0,Middleweight,KO/TKO Punches,1,0:42,3f24c96753dbd9f9,W,L,3 Rnd (5-5-5),Cecil Peoples,Punches to Head At Distance,0.37,0.16,0,0,0,0,1,0,0.29,0.1,0,0.5,1.0,0,0.29,0.17,0,0,1.0,0,0.38,0.17,0.38,0.17
44e4a1caae180261,dd37fd509af89f15,c3ea8deeba00462b,Josh Koscheck,Pete Spratt,0,0,0,0,1,0,1,0,Welterweight,SUB Rear Naked Choke,1,1:53,3f24c96753dbd9f9,W,L,3 Rnd (5-5-5),Steve Mazzagatti,Rear Naked Choke,0.0,0.0,1,0,0,0,90,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.67,0.33,0.0,0.0
b2f604f2332cd8af,9fe85152f351e737,ea3ef6206c7907d5,Mike Swick,Gideon Ray,1,0,7,1,0,0,0,0,Middleweight,KO/TKO Punches,1,0:22,3f24c96753dbd9f9,W,L,3 Rnd (5-5-5),Herb Dean,Punches to Head At Distance,0.7,0.33,0,0,0,0,3,0,0.67,0.0,0,0,1.0,1.0,0.67,0.33,0,0,0.75,0,0.7,0.33,0.7,0.33
c2c000a37a89b82f,cb139171ed1b69fe,e361e5c858af6ff1,Kenny Florian,Alex Karalexis,0,0,38,18,1,0,0,0,Welterweight,KO/TKO,2,2:52,3f24c96753dbd9f9,W,L,3 Rnd (5-5-5),Cecil Peoples,Facial Cut,0.55,0.27,0,0,0,0,40,66,0.42,0.25,0.79,0.6,1.0,0,0.49,0.15,0.65,0.39,0,0.5,0.58,0.36,0.56,0.27
7acca0910edd7023,d814f5192e58fb2f,d1a1314976c50bef,Drew Fickett,Josh Neer,0,0,1,0,2,0,1,0,Welterweight,SUB Rear Naked Choke,1,1:35,3f24c96753dbd9f9,W,L,3 Rnd (5-5-5),Steve Mazzagatti,"Rear Naked Choke
      Technical Submission",0.33,,1,0,0,0,70,0,0.0,0,1.0,0,0,0,0.0,0,1.0,0,0.0,0,0.75,0,0.33,0
a507bfa374885a25,3738e68d2261e60f,27fc9218a3653e3c,Andrei Arlovski,Justin Eilers,0,0,33,5,0,0,0,0,Heavyweight,KO/TKO Punches,1,4:10,d3711d3784b76255,W,L,5 Rnd (5-5-5-5-5),John McCarthy,Punches to Head On Ground,0.58,0.23,0,0,0,0,7,0,0.51,0.2,0.5,0,0.91,1.0,0.56,0.24,0.6,0,1.0,0,0.59,0.3,0.59,0.24
d80b07269dd36aad,349aaa3da11eb587,86dfed7cc24a9fa7,Karo Parisyan,Matt Serra,0,1,56,26,8,1,2,0,Welterweight,U-DEC,3,5:00,d3711d3784b76255,W,L,3 Rnd (5-5-5),Mario Yamasaki,Jeff Mullen28 - 29.Abe Belardo27 - 30.Doug Crosby27 - 30.,0.44,0.4,2,0,0,2,362,55,0.43,0.3,0.57,0.8,1.0,0.86,0.33,0.29,0.38,0.6,0.55,0.89,0.59,0.57,0.44,0.4
98cc8f5dd64895c4,d897897060f10a3a,8f2d9ee27f206f1f,Rich Franklin,Evan Tanner,0,1,97,25,0,1,1,1,Middleweight,KO/TKO,4,3:25,d3711d3784b76255,W,L,5 Rnd (5-5-5-5-5),Herb Dean,Facial Cuts,0.35,0.26,1,1,1,0,75,47,0.32,0.21,0.61,0.39,0.78,1.0,0.34,0.25,0.58,0.38,0.0,0,0.37,0.27,0.36,0.26
ea8b1a909155b0c2,fcffee71cff5530e,ae58685caf8e4a0d,Forrest Griffin,Bill Mahood,0,0,3,1,1,0,1,0,Light Heavyweight,SUB Rear Naked Choke,1,2:18,d3711d3784b76255,W,L,3 Rnd (5-5-5),Herb Dean,Rear Naked Choke,0.75,1.0,1,0,0,0,124,0,0.75,0,0,0,0,1.0,0.5,1.0,0,0,1.0,0,0.97,1.0,0.75,1.0
fb252c420e9830cd,f0abbb6f3444dae7,02e52b3a595f0786,Paul Buentello,Kevin Jordan,1,0,20,18,0,0,1,0,Heavyweight,SUB Neck Crank,1,4:00,d3711d3784b76255,W,L,3 Rnd (5-5-5),John McCarthy,Neck Crank From Half Guard,0.46,0.54,1,0,0,0,39,82,0.34,0.35,1.0,0.79,0,0.5,0.26,0.44,0.76,0.65,0.29,0,0.49,0.63,0.47,0.55
ca3230227ee700b7,52cae54377b433b7,7b6e40a73b567072,Nate Quarry,Shonie Carter,2,0,19,6,0,0,0,0,Middleweight,KO/TKO Punches,1,2:37,d3711d3784b76255,W,L,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head At Distance,0.63,0.31,0,0,0,0,36,42,0.65,0.2,0.8,0.33,0.0,0.5,0.58,0.25,0.55,0.43,0.86,0,0.81,0.44,0.63,0.32
e5261884b0a0ed39,22e47b53e4ceb27c,da97d6c97d09c030,David Loiseau,Charles McCarthy,1,0,20,0,0,1,0,1,Middleweight,KO/TKO Spinning Back Kick,2,2:10,d3711d3784b76255,W,L,3 Rnd (5-5-5),John McCarthy,Spinning Back Kick Body,0.5,0.0,0,1,0,0,172,164,0.44,0.0,0.83,0,0,0,0.38,0.0,1.0,0,0.54,0,0.6,0.4,0.5,0.0
07886c772e37d5de,f57a8a52ca401ed9,01daf32100ed7517,Nick Diaz,Koji Oishi,1,0,25,2,0,0,0,0,Welterweight,KO/TKO Punch,1,1:24,d3711d3784b76255,W,L,3 Rnd (5-5-5),Mario Yamasaki,Punch to Head At Distance,0.56,0.09,0,0,0,0,3,0,0.51,0.09,1.0,0,0,0,0.5,0.09,0.8,0,0.8,0,0.58,0.09,0.57,0.09
2ae8623ef4156105,a390eb8a9b2df298,0aa92558424ced9e,Chuck Liddell,Randy Couture,1,0,13,9,0,0,0,0,Light Heavyweight,KO/TKO Punch,1,2:06,c933d423ebdbbbdb,W,L,5 Rnd (5-5-5-5-5),John McCarthy,Punch to Head At Distance,0.5,0.37,0,0,0,0,2,2,0.48,0.36,0,0.0,1.0,1.0,0.48,0.38,0.0,0.33,1.0,0,0.54,0.38,0.5,0.38
cb8e91f8b9f0e24f,d468288756ae3982,7f9f528cb72a6ed1,Renato Sobral,Travis Wiuff,0,0,15,3,2,2,2,0,Light Heavyweight,SUB Armbar,2,0:24,c933d423ebdbbbdb,W,L,3 Rnd (5-5-5),Herb Dean,Armbar From Bottom Guard,0.55,0.6,2,0,0,0,199,71,0.5,0.5,0.75,1.0,1.0,0,0.5,0.5,0.83,0.5,0.47,1.0,0.75,0.83,0.56,0.6
b1b66441acc5e8df,621a6c59f88a44fe,d2d37e8eeb3abc8d,Matt Hughes,Frank Trigg,0,1,13,13,1,0,1,1,Welterweight,SUB Rear Naked Choke,1,4:05,c933d423ebdbbbdb,W,L,5 Rnd (5-5-5-5-5),Mario Yamasaki,Rear Naked Choke,0.68,0.61,1,1,1,0,91,109,0.62,0.53,1.0,1.0,1.0,0,0.25,0.0,1.0,0.86,0.77,0.64,0.76,0.76,0.68,0.62
36dbc3cee586e53d,0e041d43a47d2e4b,622f015c81a9b13a,Matt Lindland,Travis Lutter,0,0,11,0,2,1,1,0,Middleweight,SUB Guillotine Choke,2,3:13,c933d423ebdbbbdb,W,L,3 Rnd (5-5-5),Steve Mazzagatti,Guillotine Choke After Drop to Half Guard,0.44,0.0,1,0,0,1,328,113,0.35,0.0,0.5,0,0.67,0,0.0,0.0,0.62,0,0.2,0,0.77,0.84,0.44,0.0
f4e6f8223d0816fe,6506c1d34da9c013,b2f88c04c4dd43ce,Georges St-Pierre,Jason Miller,0,0,64,16,5,1,4,0,Welterweight,U-DEC,3,5:00,c933d423ebdbbbdb,W,L,3 Rnd (5-5-5),John McCarthy,Cecil Peoples27 - 30.Marcos Rosales27 - 30.Dalby Shirley27 - 30.,0.68,0.39,4,0,1,1,586,98,0.59,0.23,0.94,0.75,1.0,0.33,0.5,0.32,0.86,1.0,0.74,0.67,0.79,0.53,0.68,0.39
5d72fa4562b13f7b,394f55ebca199124,d512d9f204059f57,Ivan Salaverry,Joe Riggs,0,0,2,6,0,1,1,0,Middleweight,SUB Triangle Choke,1,2:42,c933d423ebdbbbdb,W,L,3 Rnd (5-5-5),Mario Yamasaki,Triangle Choke From Bottom Guard,0.28,0.54,1,0,0,0,0,80,0.4,0.44,0,0,0.0,1.0,0.0,0.33,1.0,1.0,0,0.5,0.45,0.58,0.29,0.55
026e64f70e319e00,dbaaf42313af90fa,9fa3bd637edd9aa2,Joe Doerksen,Patrick Cote,0,2,9,37,4,0,4,0,Middleweight,SUB Rear Naked Choke,3,2:35,c933d423ebdbbbdb,W,L,3 Rnd (5-5-5),Herb Dean,Rear Naked Choke,0.37,0.68,4,0,1,1,327,279,0.19,0.64,0.71,1.0,1.0,0.8,0.33,0.74,0.25,0.62,0.5,0.67,0.64,0.74,0.38,0.69
5e1b0e52d2bb1b5c,2ee09ec2a0695eb9,b6b12014698cc345,Mike van Arsdale,John Marsh,0,1,34,18,1,1,0,1,Heavyweight,U-DEC,3,5:00,c933d423ebdbbbdb,W,L,3 Rnd (5-5-5),Steve Mazzagatti,Cecil Peoples28 - 29.Marcos Rosales28 - 29.Dalby Shirley28 - 29.,0.56,0.51,0,1,1,0,448,161,0.36,0.35,0.95,0.75,0,1.0,0.1,0.33,0.5,0.69,0.84,0.57,0.73,0.69,0.57,0.51
c50a3025d1519fc8,d897897060f10a3a,63b65af1c5cb02cb,Rich Franklin,Ken Shamrock,0,0,23,0,0,1,0,2,Light Heavyweight,KO/TKO Punches,1,2:42,fbbde91f7bc2d3c5,W,L,3 Rnd (5-5-5),John McCarthy,Punches to Head On Ground,0.63,0.0,0,2,0,0,17,26,0.61,0.0,1.0,0,0,0,0.43,0.0,0.0,0,0.85,0,0.66,0.0,0.64,0.0
4705a4db0bf1edcd,fcffee71cff5530e,c6a33ff198aaaeeb,Forrest Griffin,Stephan Bonnar,0,0,88,57,2,0,1,0,Light Heavyweight,U-DEC,3,5:00,fbbde91f7bc2d3c5,W,L,3 Rnd (5-5-5),Herb Dean,Jeff Mullen28 - 29.Tony Weeks28 - 29.Dalby Shirley28 - 29.,0.47,0.38,1,0,0,0,151,20,0.42,0.38,0.73,0.5,0.77,0.5,0.4,0.34,0.65,0.61,0.8,0,0.5,0.41,0.48,0.38
d172d88fbeb8c6a8,82e7929bf6c2b689,cb139171ed1b69fe,Diego Sanchez,Kenny Florian,0,0,14,2,1,0,0,0,Middleweight,KO/TKO Punches,1,2:49,fbbde91f7bc2d3c5,W,L,3 Rnd (5-5-5),Steve Mazzagatti,Punches to Head From Mount,0.66,0.5,0,0,0,0,91,0,0.65,0.33,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.71,0.5,0.67,0.71,0.67,0.5
ddb950831580a5fe,84a067c46306a737,aee8eecfc4bfb1e7,Sam Hoger,Bobby Southworth,1,0,22,21,0,1,0,0,Light Heavyweight,U-DEC,3,5:00,fbbde91f7bc2d3c5,W,L,3 Rnd (5-5-5),John McCarthy,Jeff Mullen28 - 29.Tony Weeks28 - 29.Glenn Trowbridge28 - 30.,0.18,0.25,0,0,0,0,160,81,0.13,0.09,0.29,0.5,0.71,0.88,0.19,0.23,0.33,1.0,0.0,0.5,0.42,0.54,0.18,0.25
a3b268798d3ab216,d43a048a880efdff,f0264252e191da22,Chris Leben,Jason Thacker,0,0,27,1,1,0,0,0,Middleweight,KO/TKO Punches,1,1:35,fbbde91f7bc2d3c5,W,L,3 Rnd (5-5-5),Herb Dean,Punches to Head From Half Guard,0.67,0.33,0,0,0,0,86,0,0.62,0.33,1.0,0,0,0,0.0,0.0,0.5,0.5,0.7,0,0.72,0.6,0.68,0.33
61733e5f00f4e194,dd37fd509af89f15,29f935654825331b,Josh Koscheck,Chris Sanford,0,0,14,1,2,0,0,1,Middleweight,KO/TKO Punches,1,4:21,fbbde91f7bc2d3c5,W,L,3 Rnd (5-5-5),Steve Mazzagatti,Punches to Head From Half Guard,0.82,0.5,0,1,0,0,190,0,0.81,0.0,0,0,1.0,1.0,0.67,0.5,0,0,0.86,0,0.87,0.75,0.82,0.5
f434775e97920d95,52cae54377b433b7,265589bdd93e7ce5,Nate Quarry,Lodune Sincaid,0,0,36,10,0,0,0,0,Middleweight,KO/TKO Punches,1,3:17,fbbde91f7bc2d3c5,W,L,3 Rnd (5-5-5),John McCarthy,Punches to Head At Distance,0.43,0.29,0,0,0,0,0,0,0.37,0.12,0.89,0,1.0,0.88,0.44,0.29,0,0,0,0,0.44,0.29,0.44,0.29
74f757bacb86a71c,9fe85152f351e737,fdfef29ba17ee525,Mike Swick,Alex Schoenauer,1,0,7,1,0,0,0,0,Middleweight,KO/TKO Punch,1,0:20,fbbde91f7bc2d3c5,W,L,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance,0.53,0.25,0,0,0,0,0,0,0.5,0.0,0,0.0,1.0,1.0,0.54,0.25,0,0,0,0,0.54,0.25,0.54,0.25
17affee2c796c225,e361e5c858af6ff1,ff2c606c8bc365e3,Alex Karalexis,Josh Rafferty,0,0,6,1,0,0,0,1,Welterweight,KO/TKO Punches,1,1:40,fbbde91f7bc2d3c5,W,L,3 Rnd (5-5-5),Steve Mazzagatti,Punches to Head On Ground,0.5,0.33,0,1,0,0,63,0,0.5,0.0,0,1.0,0,0.0,0.0,0.33,0,0,0.75,0,0.63,0.5,0.5,0.33
4fb2c181e8fd5910,2f732dd9210d301f,0ee783aa00e468f0,Tito Ortiz,Vitor Belfort,0,0,27,19,4,0,0,1,Light Heavyweight,S-DEC,3,5:00,85d905f7c4f5a1af,W,L,3 Rnd (5-5-5),John McCarthy,Nelson Hamilton28 - 29.Cecil Peoples28 - 29.Jeff Mullen29 - 28.,0.57,0.5,0,1,0,1,564,185,0.53,0.46,0.5,1.0,1.0,1.0,0.17,0.2,0.8,0.5,0.58,0.59,0.78,0.68,0.57,0.5
987b6b4f7825e40e,0359313549d230a1,1652f3213655b935,Pete Sell,Phil Baroni,0,0,16,17,1,4,1,0,Middleweight,SUB Guillotine Choke,3,4:19,85d905f7c4f5a1af,W,L,3 Rnd (5-5-5),Mario Yamasaki,Guillotine Choke From Bottom Half Guard,0.32,0.42,1,0,1,0,260,376,0.23,0.41,1.0,0.67,1.0,0,0.21,0.25,1.0,1.0,0.4,0.78,0.66,0.72,0.33,0.42
dae856cb00cf5163,3738e68d2261e60f,2a542ee8a8b83559,Andrei Arlovski,Tim Sylvia,1,0,5,2,0,0,2,0,Heavyweight,SUB Ankle Lock,1,0:47,85d905f7c4f5a1af,W,L,5 Rnd (5-5-5-5-5),John McCarthy,Ankle Lock After Drop to Ground,0.5,0.5,2,0,0,0,8,0,0.17,0.33,0,0,1.0,1.0,0.83,0.5,0,0,0.0,0,0.5,0.5,0.5,0.5
7cfc8649d07b704c,8f2d9ee27f206f1f,4123fd4dcc1fe937,Evan Tanner,David Terrell,0,0,19,4,0,2,0,1,Middleweight,KO/TKO Punches,1,4:35,85d905f7c4f5a1af,W,L,5 Rnd (5-5-5-5-5),Herb Dean,Punches to Head From Half Guard,0.67,0.44,0,1,0,0,189,21,0.67,0.43,1.0,0,0,0.5,0,0.25,1.0,0.6,0.67,0,0.81,0.36,0.68,0.44
c91ef06766009965,f0abbb6f3444dae7,27fc9218a3653e3c,Paul Buentello,Justin Eilers,1,0,22,7,0,0,0,0,Heavyweight,KO/TKO Punches,1,3:34,85d905f7c4f5a1af,W,L,3 Rnd (5-5-5),Steve Mazzagatti,Punches to Head At Distance,0.44,0.25,0,0,0,0,3,79,0.32,0.16,1.0,0.0,0.78,0.67,0.4,0.05,0.75,0.86,1.0,0,0.46,0.41,0.44,0.25
48189cad0c11ff63,56b8b24f65f9f057,a7f4d0902bb64092,Mike Kyle,James Irvin,1,0,10,3,1,0,0,0,Heavyweight,KO/TKO Punch,1,1:55,85d905f7c4f5a1af,W,L,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance,0.66,0.5,0,0,0,0,83,6,0.58,0.25,1.0,1.0,0,1.0,0.62,0.4,0.67,1.0,0.75,0,0.77,0.5,0.67,0.5
e30780438191654f,22e47b53e4ceb27c,ea3ef6206c7907d5,David Loiseau,Gideon Ray,2,0,17,11,0,1,1,0,Middleweight,KO/TKO,1,5:00,85d905f7c4f5a1af,W,L,3 Rnd (5-5-5),Steve Mazzagatti,Scalp Cut,0.5,0.47,1,0,0,0,157,35,0.52,0.17,0.5,0.8,0.0,0.83,0.18,0.25,1.0,1.0,0.6,1.0,0.58,0.5,0.5,0.48
45a52e065b73ecba,349aaa3da11eb587,91acd6910b802a9e,Karo Parisyan,Chris Lytle,0,0,29,7,7,0,2,2,Welterweight,U-DEC,3,5:00,85d905f7c4f5a1af,W,L,3 Rnd (5-5-5),Mario Yamasaki,Cecil Peoples27 - 30.Jeff Mullen27 - 30.Dalby Shirley27 - 30.,0.43,0.43,2,2,0,2,774,33,0.44,0.31,0,1.0,0,0,0.0,0.11,1.0,0.83,0.47,1.0,0.65,0.87,0.44,0.44
e8196de20c4a969a,f57a8a52ca401ed9,d814f5192e58fb2f,Nick Diaz,Drew Fickett,0,0,13,3,0,0,1,2,Welterweight,KO/TKO Punches,1,4:40,85d905f7c4f5a1af,W,L,3 Rnd (5-5-5),John McCarthy,Punches to Head On Ground,0.46,0.37,1,2,0,0,146,102,0.42,0.33,0.67,0.0,1.0,1.0,0.5,0.25,0.75,0.0,0.4,1.0,0.89,0.31,0.46,0.38
9422b3caf780a995,2f732dd9210d301f,9fa3bd637edd9aa2,Tito Ortiz,Patrick Cote,0,0,45,11,2,0,0,0,Light Heavyweight,U-DEC,3,5:00,ce783bf73b5131f9,W,L,3 Rnd (5-5-5),John McCarthy,Cecil Peoples26 - 30.Abe Belardo27 - 30.Jeff Mullen27 - 30.,0.6,0.4,0,0,0,0,760,0,0.58,0.41,1.0,0,0,0,0.2,0.32,0,1.0,0.63,0.67,0.82,0.62,0.6,0.41
b76a722dd429612e,d897897060f10a3a,cb46dface0e28a2c,Rich Franklin,Jorge Rivera,1,0,41,22,3,0,1,0,Middleweight,SUB Armbar,3,4:28,ce783bf73b5131f9,W,L,3 Rnd (5-5-5),Mario Yamasaki,Armbar From Mount,0.56,0.53,1,0,0,0,577,49,0.53,0.38,0.58,0.76,1.0,0,0.43,0.36,0.58,0.63,0.64,0,0.72,0.74,0.56,0.54
6f21a27075f0695c,621a6c59f88a44fe,6506c1d34da9c013,Matt Hughes,Georges St-Pierre,0,0,4,6,2,1,2,0,Welterweight,SUB Armbar,1,4:59,ce783bf73b5131f9,W,L,5 Rnd (5-5-5-5-5),John McCarthy,Armbar From Side Control,0.28,0.35,2,0,0,0,140,17,0.23,0.27,1.0,1.0,0,0,0.27,0.31,1.0,1.0,0.0,0,0.38,0.5,0.29,0.35
1a471a1bff47a960,d2d37e8eeb3abc8d,c24b1db4b809d41b,Frank Trigg,Renato Verissimo,0,0,33,4,1,0,0,2,Welterweight,KO/TKO Elbows,2,2:11,ce783bf73b5131f9,W,L,3 Rnd (5-5-5),Herb Dean,Elbows to Head From Half Guard,0.55,0.19,0,2,0,0,301,53,0.54,0.11,0.6,0.0,1.0,1.0,0.31,0.15,0.56,0.25,0.7,0,0.7,0.37,0.56,0.19
929fb67b49eaa405,8f2d9ee27f206f1f,f2925e6db404bf1d,Evan Tanner,Robbie Lawler,0,0,6,3,0,1,1,0,Middleweight,SUB Triangle Choke,1,2:22,ce783bf73b5131f9,W,L,3 Rnd (5-5-5),John McCarthy,Triangle Choke From Bottom Guard,0.35,0.21,1,0,0,0,0,34,0.17,0.15,1.0,1.0,0.75,0,0.35,0.09,0,1.0,0,0.5,0.35,0.27,0.35,0.21
0d15b14d1215c853,394f55ebca199124,253de74457bd6374,Ivan Salaverry,Tony Fryklund,1,0,9,4,0,0,1,0,Middleweight,SUB Other - Lock,1,1:36,ce783bf73b5131f9,W,L,3 Rnd (5-5-5),Herb Dean,"Other - Lock From Back Control
      Body Triangle",0.6,0.66,1,0,0,0,60,2,0.55,0.5,1.0,1.0,0.5,0.67,0.0,0.5,0.67,0.75,1.0,0,0.69,0.67,0.6,0.67
dc9b52352dca15ef,622f015c81a9b13a,05866d8c3a321856,Travis Lutter,Marvin Eastman,1,0,1,10,0,0,0,0,Light Heavyweight,KO/TKO Punch,2,0:33,ce783bf73b5131f9,W,L,3 Rnd (5-5-5),Mario Yamasaki,Punch to Head At Distance,0.09,0.22,0,0,0,0,2,0,0.09,0.08,0,0,0,0.88,0.09,0.21,0,0.33,0,0,0.09,0.24,0.09,0.22
977e56ada4acc596,0aa92558424ced9e,0ee783aa00e468f0,Randy Couture,Vitor Belfort,0,0,50,3,2,0,0,2,Light Heavyweight,KO/TKO,3,5:00,b4bc2e3353a770b5,W,L,5 Rnd (5-5-5-5-5),John McCarthy,Facial Cut,0.7,0.5,0,2,0,0,846,1,0.71,0.25,0.6,1.0,0.7,0,0.25,0.0,0.64,1.0,0.79,1.0,0.85,0.77,0.7,0.5
719f21fdb310fcfb,d512d9f204059f57,dbaaf42313af90fa,Joe Riggs,Joe Doerksen,0,0,29,6,2,2,0,0,Middleweight,KO/TKO Elbows,2,3:39,b4bc2e3353a770b5,W,L,3 Rnd (5-5-5),Steve Mazzagatti,"Elbows to Head From Half Guard
      Submission to Strikes",0.52,0.85,0,0,1,1,364,45,0.49,0.67,0.75,1.0,1.0,1.0,0.29,0.8,0.67,1.0,0.56,0,0.62,0.92,0.53,0.86
ebd51f898209c4c8,a390eb8a9b2df298,12458872d6afae1b,Chuck Liddell,Vernon White,2,0,31,13,1,0,0,0,Light Heavyweight,KO/TKO Punch,1,4:05,b4bc2e3353a770b5,W,L,3 Rnd (5-5-5),Mario Yamasaki,Punch to Head At Distance,0.45,0.35,0,0,0,0,91,0,0.42,0.28,1.0,0.67,1.0,1.0,0.35,0.39,0.45,0.2,0.55,0.25,0.58,0.35,0.46,0.35
6e2254b4fd39ce40,4123fd4dcc1fe937,0e041d43a47d2e4b,David Terrell,Matt Lindland,1,0,5,0,0,0,0,0,Middleweight,KO/TKO Punch,1,0:24,b4bc2e3353a770b5,W,L,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance,0.71,0.0,0,0,0,0,8,0,0.71,0.0,0,0,0,0,0.5,0.0,0,0,0.8,0,0.71,0.0,0.71,0.0
c74eef9b337602c6,27fc9218a3653e3c,56b8b24f65f9f057,Justin Eilers,Mike Kyle,1,0,4,7,0,0,0,0,Heavyweight,KO/TKO Punch,1,1:14,b4bc2e3353a770b5,W,L,3 Rnd (5-5-5),John McCarthy,Punch to Head In Clinch,0.44,0.43,0,0,0,0,1,0,0.5,0.1,0.0,1.0,0,1.0,0.17,0.0,1.0,0.78,1.0,0,0.5,0.44,0.44,0.44
5db23cc876db1619,91acd6910b802a9e,b9e871af730f826c,Chris Lytle,Ronald Jhun,1,0,12,8,0,1,2,0,Welterweight,SUB Guillotine Choke,2,1:17,b4bc2e3353a770b5,W,L,3 Rnd (5-5-5),Herb Dean,Guillotine Choke From Bottom Half Guard,0.48,0.5,2,0,1,0,262,23,0.4,0.2,0.75,0.6,1.0,0.67,0.43,0.42,0.5,0.75,0.56,0,0.64,0.69,0.48,0.5
6996eb7755709945,349aaa3da11eb587,f57a8a52ca401ed9,Karo Parisyan,Nick Diaz,0,0,27,37,9,1,0,2,Welterweight,S-DEC,3,5:00,b4bc2e3353a770b5,W,L,3 Rnd (5-5-5),Mario Yamasaki,Dalby Shirley29 - 28.Cecil Peoples28 - 29.Marcos Rosales27 - 30.,0.34,0.36,0,2,0,1,412,78,0.31,0.31,1.0,0.56,1.0,1.0,0.32,0.3,0.44,0.65,0.32,0.33,0.46,0.64,0.34,0.36
c9c5b2507c6be9e3,5f04e3d58d9ce982,a566371ba2ad7152,Yves Edwards,Josh Thomson,1,0,16,13,0,2,0,0,Lightweight,KO/TKO Kick,1,4:32,b4bc2e3353a770b5,W,L,3 Rnd (5-5-5),Steve Mazzagatti,Kick to Head At Distance,0.76,0.59,0,0,0,0,40,96,0.67,0.29,1.0,0.67,1.0,0.78,0.33,0.54,0.73,0.75,1.0,0.0,0.8,0.77,0.76,0.59
66eaf9f4a2cd67d8,63b65af1c5cb02cb,08ae5cd9aef7ddd3,Ken Shamrock,Kimo Leopoldo,1,0,12,4,0,0,0,0,Heavyweight,KO/TKO Knee,1,1:26,429e7d3725852ce9,W,L,3 Rnd (5-5-5),John McCarthy,Knee to Head In Clinch,0.8,0.8,0,0,0,0,8,6,0.5,0.67,1.0,1.0,0,0,0.0,0.67,0.85,1.0,1.0,0,0.82,0.67,0.8,0.8
1201d192092baacf,d2d37e8eeb3abc8d,8a8a84b743ae7699,Frank Trigg,Dennis Hallman,0,0,20,1,0,0,0,2,Welterweight,KO/TKO Punches,1,4:15,429e7d3725852ce9,W,L,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head On Ground,0.48,0.16,0,2,0,0,199,0,0.5,0.0,0.0,0.0,0,1.0,0.09,0.2,0,0.0,0.63,0,0.61,0.74,0.49,0.17
dffef4343e822399,1ff9589f9065a9ed,2a542ee8a8b83559,Frank Mir,Tim Sylvia,0,0,3,2,0,1,1,0,Heavyweight,SUB Armbar,1,0:50,429e7d3725852ce9,W,L,5 Rnd (5-5-5-5-5),Herb Dean,"Armbar From Bottom Guard
      Technical Submission",1.0,0.4,1,0,0,0,0,29,0,0.25,0,1.0,1.0,0,1.0,0.25,0,1.0,0,0,1.0,0.4,1.0,0.4
